Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.967813931633953;µg-m3;97.0;100.0;97.0;R;1;49.119442;6.180833
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01020;Thionville-Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.616707152496652;µg-m3;85.0;100.0;85.0;R;1;49.358337;6.156942
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01065;Belleville sur Meuse;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;7.942159867955696;µg-m3;97.0;100.0;97.0;R;1;49.16778;5.387461
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02008;Port de Bouc Leque;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;9.0;8.742734338200645;µg-m3;97.0;100.0;97.0;R;1;43.401952;4.981919
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02013;Fos Les Carabins;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;10.0;10.151046320244525;µg-m3;97.0;100.0;97.0;R;1;43.458927;4.934572
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02020;Rognac les Brets;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;11.0;10.582702137546518;µg-m3;98.0;100.0;98.0;R;1;43.510802;5.220046
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR02022;Arles;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.411563194200866;µg-m3;98.0;99.0;98.0;R;1;43.675114;4.62921
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02041;SALON;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.015854078237895;µg-m3;100.0;100.0;100.0;R;1;43.639002;5.101097
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02043;Marignane;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.755625510085082;µg-m3;98.0;100.0;98.0;R;1;43.4165306;5.222281
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03006;MARSEILLE RABATAU;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;12.0;12.400635144671796;µg-m3;97.0;100.0;97.0;R;1;43.276451;5.39736
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03014;MARSEILLE ST LOUIS;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.379934706177837;µg-m3;98.0;93.0;91.0;R;1;43.348048;5.360119
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR03027;PLAN AUPS/STE  BAUME;Rurale près des villes;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.37797129719937;µg-m3;82.0;99.0;82.0;N;-1;43.335201;5.727365
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03029;AIX CENTRE ECOLE ART;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.804278504244083;µg-m3;100.0;100.0;100.0;R;1;43.530285;5.440912
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03030;GARDANNE;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;12.0;11.767645352210803;µg-m3;98.0;100.0;98.0;R;1;43.453584;5.466672
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03043;MARSEILLE 5 AVENUES;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.009261002588827;µg-m3;97.0;100.0;97.0;R;1;43.305287;5.394716
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG03;ZAG TOULON;FR03064;LA VALETTE/LA GARDE;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.651615969581762;µg-m3;96.0;100.0;96.0;R;1;43.135902;6.011513
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR03070;ESTEREL;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.206417556346343;µg-m3;97.0;99.0;96.0;R;1;43.437874;6.76839
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG03;ZAG TOULON;FR03071;TOULON CLARET;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.848679332715459;µg-m3;99.0;100.0;99.0;R;1;43.131113;5.924184
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03080;AVIGNON   MAIRIE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.679368904188202;µg-m3;99.0;100.0;99.0;R;1;43.949673;4.804341
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03084;LE PONTET;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;17.0;17.217757009345792;µg-m3;74.0;2.0;1.0;N;-1;43.960144;4.856731
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03091;Avignon Rocade De Gaulle;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;14.0;14.298224299065422;µg-m3;98.0;100.0;98.0;R;1;43.9314;4.826875
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04002;GENNEVILLIERS;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.87881376037956;µg-m3;98.0;98.0;96.0;R;1;48.930319;2.29435
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04004;PARIS 18eme;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.45548805184282;µg-m3;85.0;100.0;85.0;R;1;48.891666;2.346667
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04024;GONESSE;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.821667252901886;µg-m3;97.0;100.0;97.0;R;1;48.99083;2.444722
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;10.0;10.34575593698567;µg-m3;97.0;100.0;97.0;R;1;48.868772;2.311231
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.277706495589431;µg-m3;100.0;100.0;100.0;R;1;48.775897;2.375788
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04048;Zone Rurale Nord;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.4255738492969705;µg-m3;95.0;100.0;95.0;R;1;49.100277;2.343889
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.379983895088003;µg-m3;99.0;100.0;99.0;R;1;48.86212;2.344616
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04058;Auto A1 -Saint-Denis;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;13.0;12.714861045690101;µg-m3;97.0;100.0;97.0;R;1;48.925278;2.356667
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04066;Zone rurale Sud;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.01748754200954;µg-m3;99.0;100.0;99.0;R;1;48.364166;2.236944
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04122;RN6-MELUN;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;11.0;10.591257722345258;µg-m3;98.0;100.0;98.0;R;1;48.528057;2.653611
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04131;Boulevard Haussmann;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;9.489790422667136;µg-m3;98.0;100.0;98.0;R;1;48.873333;2.330278
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04150;LA DEFENSE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.289664942103988;µg-m3;93.0;100.0;93.0;R;1;48.891388;2.240556
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04156;BOBIGNY;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.002460928388125;µg-m3;98.0;100.0;98.0;R;1;48.902504;2.4525
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04173;RD934 Coulommiers;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;8.785704299196086;µg-m3;98.0;100.0;98.0;R;1;48.8059;3.084158
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04180;RN20 - MONTLHERY;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;13.0;12.913873829472667;µg-m3;93.0;99.0;93.0;R;1;48.64093;2.26872
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04181;RAMBOUILLET;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.25995867294228;µg-m3;99.0;100.0;99.0;R;1;48.63373;1.830529
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04328;Zone Rurale SE;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.604489652753375;µg-m3;98.0;100.0;98.0;R;1;48.3547;2.6453
2023/01/01 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;13.0;13.248946629213489;µg-m3;98.0;100.0;98.0;R;1;48.838615;2.412781
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR05087;Maison Parc Brotonne;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.269813561334756;µg-m3;96.0;100.0;96.0;R;1;49.498417;0.758697
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05089;Le Havre Lafaurie-montant;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;7.745187259362921;µg-m3;98.0;100.0;98.0;R;1;49.500187;0.110903
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05090;Le Havre ville-haute;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.417856320515789;µg-m3;99.0;100.0;99.0;R;1;49.514686;0.100645
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06003;Douai Theuriet;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.203783267692986;µg-m3;96.0;100.0;96.0;R;1;50.37822;3.06586
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06006;Valenciennes Wallon;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;11.0;11.390509073390087;µg-m3;72.0;99.0;71.0;N;-1;50.36425;3.52273
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06011;Denain Villars;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.60906153846157;µg-m3;74.0;100.0;74.0;N;-1;50.32276;3.39593
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR06133;Cartignies;Rurale près des villes;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.02749790594709;µg-m3;96.0;100.0;95.0;R;1;50.09225;3.85003
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07004;Montferrand;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.889779104477618;µg-m3;96.0;100.0;96.0;R;1;45.79728;3.113833
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07022;Paray le Fresil;Rurale régionale;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;7.0;6.662020104154049;µg-m3;;;;R;1;46.652668;3.600667
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07031;Rageade;Rurale régionale;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;5.0;4.789978916036212;µg-m3;;;;R;1;45.10472;3.277361
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07034;Clermont-Esplanade Gare;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;7.987663726276414;µg-m3;89.0;96.0;85.0;R;1;45.775696;3.09625
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07051;Beaulieu;Périurbaine;PM2.5;Industrielle;Oui;mesures indicatives;Moy. annuelle;6.0;5.649413886384126;µg-m3;;;;N;-1;45.769;3.155
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07052;Aurillac-Lagarde;Urbaine;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;6.0;5.787122514117358;µg-m3;;;;R;1;44.92008;2.441082
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07057;Moulins Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.983817908027344;µg-m3;99.0;99.0;99.0;R;1;46.5619722;3.34063888888888
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07058;Montluçon;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.575716907547597;µg-m3;100.0;100.0;100.0;R;1;46.340723;2.593945
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07059;Vichy;Urbaine;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;7.0;6.836239620403323;µg-m3;;;;N;-1;46.130431;3.425694
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08016;Montpellier Prés d'Arènes;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.68793023255815;µg-m3;98.0;100.0;98.0;R;1;43.5915;3.88681
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR08020;Lunel Viel;Périurbaine;PM2.5;Industrielle;Oui;mesures indicatives;Moy. annuelle;8.0;8.42427652733118;µg-m3;;;;R;1;43.6758;4.08838
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08030;Pompignane;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;8.75436983591295;µg/m3;98.0;100.0;98.0;R;1;43.6096;3.89878
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAR02;ZAR NIMES;FR08614;Nimes Gauzy;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.67425605536332;µg/m3;99.0;100.0;99.0;R;1;43.8344;4.3744
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAR01;ZAR PERPIGNAN;FR08714;Perpignan Les Carmes;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.69192675342622;µg-m3;99.0;100.0;99.0;R;1;42.6955;2.90053
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09003;place de VERDUN;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.497734703409596;µg-m3;98.0;100.0;98.0;R;1;46.162647;-1.153684
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09103;Square Pablo Casals;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.56524755968483;µg-m3;97.0;100.0;97.0;R;1;45.647428;0.167162
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09203;La Pallice3 LR;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;7.0;7.4451329787233895;µg-m3;95.0;91.0;86.0;R;1;46.161632;-1.211229
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09208;LA ROCHELLE-La Pallice-Saint-Francois;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;Moy. annuelle;6.0;6.412407254740313;µg-m3;86.0;32.0;28.0;N;-1;46.162204;-1.214342
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09302;Zoodyssée Chizé;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.366994788650873;µg-m3;99.0;100.0;99.0;R;1;46.143234;-0.395913
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09303;Niort Venise;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.64572090330053;µg-m3;99.0;100.0;99.0;R;1;46.320028;-0.482861
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09404;Poitiers Centre  Augouard;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.247910189982708;µg-m3;99.0;100.0;99.0;R;1;46.583998;0.345582
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10004;Malo-les-Bains;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.954789139225829;µg-m3;99.0;99.0;99.0;R;1;51.04858;2.42004
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10016;Calais Berthelot;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.196859759724052;µg-m3;97.0;99.0;96.0;R;1;50.94729;1.84308
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10017;St Pol mer - cheminots;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.829571881606785;µg-m3;92.0;47.0;43.0;N;-1;51.032761;2.332358
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10030;Boulogne Diderot;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;9.037294504462182;µg-m3;49.0;100.0;49.0;N;-1;50.717029;1.605913
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR10132;Campagne les B.;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.030187293426343;µg-m3;94.0;100.0;93.0;R;1;50.61048;1.99145
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11007;Lille Leeds;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;10.0;9.865265413781755;µg-m3;70.0;99.0;69.0;N;-1;50.6407944;3.074772
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11034;Roubaix Serres;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;12.0;11.808658880386666;µg-m3;85.0;100.0;85.0;R;1;50.706535;3.18066
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11038;Tourcoing Houpline;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.76165721071379;µg-m3;94.0;92.0;87.0;R;1;50.733333;3.173611
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12004;ECOLE M.JACQUIER;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.213954012623972;µg-m3;99.0;51.0;51.0;N;-1;43.575694;1.418064
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12020;PEYRUSSE;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;6.001204396632384;µg/m3;99.0;99.0;98.0;R;1;43.6287;0.179069
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12021;Toulouse Mazades;Urbaine;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;9.0;8.707430730478585;µg-m3;;;;R;1;43.623606;1.438531
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12030;Toulouse Berthelot;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.582769726248005;µg/m3;99.0;100.0;99.0;R;1;43.587344;1.444003
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12042;LOURDES LAPACCA;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.01971438523162;µg-m3;98.0;100.0;98.0;R;1;43.096247;-0.040497
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12052;Tarbes lycée Dupuy;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.295228832951949;µg-m3;100.0;100.0;100.0;R;1;43.230297;0.062339
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12053;Stade Travet CASTRES;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.138589211618235;µg-m3;99.0;47.0;47.0;N;-1;43.610497;2.23015
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12054;TRAFIC_TOULOUSE;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;9.49522650909515;µg-m3;99.0;100.0;99.0;R;1;43.643944;1.468244
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12085;Toulouse Port de l'Embouchure;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;11.0;11.175826421444897;µg-m3;95.0;100.0;95.0;R;1;43.610386;1.4152
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12095;Rodez;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.818890160183064;µg-m3;100.0;100.0;100.0;R;1;44.35699225;2.57070422
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14008;REVIN;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.88499827566389;µg-m3;99.0;100.0;99.0;R;1;49.90778;4.63
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GRAND EST;FR44ZAR01;ZAR REIMS;FR14011;DOUMER;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;7.922558330402164;µg-m3;97.0;100.0;97.0;R;1;49.250732;4.023064
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GRAND EST;FR44ZAR01;ZAR REIMS;FR14012;Jean d Aulan;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.475507722242485;µg-m3;94.0;100.0;94.0;R;1;49.224167;4.020556
